"exposure"	"outcome"	"id.exposure"	"id.outcome"	"samplesize"	"SNP"	"b"	"se"	"p"
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs3130969"	-41.5201353084283	10.1983186714021	4.67569943469235e-05
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs3184504"	9.02299679467254	3.15826708409695	0.00427739334821134
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs34001253"	-18.4820330077005	7.59773886958184	0.0149920858690506
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs34801483"	15.798051166372	8.85176609658493	0.0743044135925048
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs3732378"	2.72372988065258	10.6478156137085	0.798103921610914
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs4409785"	14.2612093823247	7.7481535504106	0.0656809935113221
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs4915076"	4.15799020631617	4.62648195992414	0.368792799809118
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs683763"	-3.53261862917399	6.27947275922671	0.573730367446049
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs7072793"	33.7226595589108	6.46157369468105	1.79935889193187e-07
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs71508903"	45.7162993284246	19.1247188110779	0.016828662221413
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs71571466"	12.4834589823353	9.61292358105191	0.194077079645728
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs744253"	29.5447471362674	7.7853707780099	0.000147699644530547
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs7655751"	12.7692672809633	5.7445956682798	0.0262271750276589
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs7751251"	7.19541122334136	10.6554784665138	0.499499096835619
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs853303"	3.34885873333199	6.71297698619441	0.617875597606217
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs9276157"	-70.622614100875	6.67943167943168	3.96945825573748e-26
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs9356551"	10.9879288369054	5.94445337017876	0.0645396054437337
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs9366622"	17.7759386683271	10.0650256555768	0.0773774593075852
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"rs9507287"	11.5936188342936	6.19331550741704	0.0612125858440839
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"All - Inverse variance weighted"	15.7275160087856	3.67409540826586	1.86348348561453e-05
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-190"	"ebi-a-GCST000679"	25708	"All - MR Egger"	30.1040337523171	8.32611622160688	0.000933785416995292
