"exposure"	"outcome"	"id.exposure"	"id.outcome"	"samplesize"	"SNP"	"b"	"se"	"p"
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs4444866"	3.11282009985505	12.1689359118897	0.798104874535535
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs6833591"	12.8618599316924	7.21057506900072	0.0744643729840607
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs683763"	-3.25185074935936	5.78038852794243	0.573730367446049
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs6992869"	6.61975503436472	9.49970582729388	0.485904246264031
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs7006080"	9.00336674460331	6.9330700631671	0.194077178907225
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs7090530"	22.5244325346784	5.82416217662119	0.000109996669405605
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs71508903"	35.6621284062923	14.9187092567407	0.016828662221413
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs736374"	11.8381439496875	6.39424570053185	0.0641156834418046
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs7441808"	37.0058236413857	7.46055909216717	7.04226582708008e-07
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs7649344"	10.2612890619736	8.71033163093425	0.238772880258092
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs7849424"	-16.0117934614652	10.0474485479808	0.111021651588606
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs7905731"	15.5176723904878	7.39514720896135	0.035873459895671
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs8008961"	18.3631048656349	7.72948910091852	0.0175147293717309
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs8043085"	22.4216561078947	6.6368762659352	0.000729235950095634
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs8054578"	10.9476742887767	7.75705082399178	0.158150533670878
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs853303"	2.65457518868201	5.32124630172582	0.617875597606217
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs911760"	18.4094763557556	9.85496984817642	0.0617565171587878
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs926103"	13.658872813416	25.6184335559511	0.593918808329554
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs933243"	9.20848727698367	5.03516916746556	0.0674245183315802
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs9511151"	8.68153722208682	4.63768042353833	0.0612125858440839
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"All - Inverse variance weighted"	9.91317764920148	1.14134048223618	3.76891476930074e-18
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"All - MR Egger"	8.01755204452615	3.32986172635887	0.0193690643919494
